season,date,away_team,away_point_spread,away_money_line,away_money_line
2021-22,5/10/22,DAL,6,219,219
2021-22,5/11/22,MIL,5.5,189,189
2021-22,5/11/22,GSW,-4,-170,-170
2021-22,5/12/22,MIA,2.5,120,120
2021-22,5/12/22,PHX,-2,-130,-130
2021-22,5/13/22,BOS,1.5,105,105
2021-22,5/13/22,MEM,8,307,307
2021-22,5/15/22,MIL,5,175,175
2021-22,5/15/22,DAL,6.5,235,235
2021-22,5/17/22,BOS,1.5,105,105
2021-22,5/18/22,DAL,5,180,180
2021-22,5/19/22,BOS,3.5,145,145
2021-22,5/20/22,DAL,6.5,220,220
2021-22,5/21/22,MIA,6.5,225,225
2021-22,5/22/22,GSW,2.5,125,125
2021-22,5/23/22,MIA,6.5,232,232
2021-22,5/24/22,GSW,1,-104,-104
2021-22,5/25/22,BOS,-1.5,-125,-125
2021-22,5/26/22,DAL,7,252,252
2021-22,5/27/22,MIA,8.5,320,320
2021-22,5/29/22,BOS,-2.5,-145,-145
2021-22,6/2/22,BOS,3.5,145,145
2021-22,6/5/22,BOS,4,160,160
2021-22,6/8/22,GSW,3.5,138,138
2021-22,6/10/22,GSW,4,145,145
2021-22,6/13/22,BOS,3.5,146,146
2021-22,6/16/22,GSW,4,150,150
2021-22,7/3/22,MIA,6.5,0,0
2021-22,7/3/22,LAL,-5.5,0,0
2021-22,7/7/22,OKC,-1,0,0
2021-22,7/7/22,MEM,-8,0,0
2021-22,7/11/22,ORL,-6.5,-250,-250
2021-22,7/11/22,HOU,-5,-205,-205
2021-22,7/11/22,MIL,-3.5,-165,-165
2021-22,7/11/22,ORL,0,0,0
2021-22,7/11/22,DAL,1.5,103,103
2021-22,7/11/22,NYK,-4,-160,-160
2021-22,7/12/22,CHI,5.5,200,200
2021-22,7/12/22,MEM,1.5,103,103
2021-22,7/12/22,ATL,5,175,175
2021-22,7/12/22,DET,2,110,110
2021-22,7/12/22,BOS,6,200,200
2021-22,7/12/22,LAL,4,155,155
2021-22,7/12/22,PHX,1,-102,-102
2021-22,7/13/22,MIN,2,110,110
2021-22,7/13/22,CLE,3.5,140,140
2021-22,7/13/22,WAS,4.5,165,165
2021-22,7/13/22,TOR,-1.5,-123,-123
2021-22,7/13/22,SAC,3,130,130
2021-22,7/13/22,MIA,2,110,110
2021-22,7/13/22,DEN,3.5,140,140
2022-23,10/7/22,IND,7,240,240
2022-23,10/7/22,BOS,-9,-500,-500
2022-23,10/7/22,TOR,-7,-300,-300
2022-23,10/7/22,DEN,1.5,110,110
2022-23,10/7/22,MIA,7.5,250,250
2022-23,10/7/22,DET,6.5,205,205
2022-23,10/7/22,ORL,8.5,300,300
2022-23,10/9/22,CHI,2.5,0,0
2022-23,10/9/22,ORL,-7.5,0,0
2022-23,10/9/22,LAL,5.5,0,0
2022-23,10/9/22,POR,1,0,0
2022-23,10/9/22,MIN,3.5,0,0
2022-23,10/11/22,MEM,-7.5,-325,-325
2022-23,10/11/22,OKC,6,195,195
2022-23,10/11/22,MIL,2.5,125,125
2022-23,10/11/22,SAS,5,170,170
2022-23,10/11/22,POR,6.5,205,205
2022-23,10/12/22,CHO,8.5,0,0
2022-23,10/12/22,NYK,-4,0,0
2022-23,10/12/22,ATL,2,0,0
2022-23,10/12/22,BRK,3,0,0
2022-23,10/12/22,ORL,4.5,0,0
2022-23,10/12/22,MIN,1,0,0
2022-23,10/12/22,SAC,6.5,0,0
2022-23,10/12/22,DEN,3.5,0,0
2022-23,10/18/22,PHI,3.5,155,155
2022-23,10/18/22,LAL,6,200,200
2022-23,10/19/22,WAS,-2,-130,-130
2022-23,10/19/22,ORL,4,155,155
2022-23,10/19/22,ORL,4,155,155
2022-23,10/19/22,CLE,3,135,135
2022-23,10/19/22,NYK,6.5,240,240
2022-23,10/19/22,HOU,9.5,360,360
2022-23,10/19/22,CHI,6,180,180
2022-23,10/19/22,CHO,-3,-160,-160
2022-23,10/19/22,OKC,11.5,425,425
2022-23,10/19/22,DEN,-8.5,-320,-320
2022-23,10/19/22,DAL,5,180,180
2022-23,10/19/22,POR,1.5,-100,-100
2022-23,10/20/22,MIL,3,130,130
2022-23,10/20/22,LAC,-3.5,-160,-160
2022-23,10/21/22,CHI,2.5,110,110
2022-23,10/21/22,ORL,-6.5,-275,-275
2022-23,10/21/22,SAS,2,105,105
2022-23,10/21/22,DET,7,240,240
2022-23,10/21/22,ORL,9,350,350
2022-23,10/21/22,BOS,-2.5,-130,-130
2022-23,10/21/22,TOR,2.5,122,122
2022-23,10/21/22,MEM,-6.5,-275,-275
2022-23,10/21/22,UTA,8,270,270
2022-23,10/21/22,DEN,5.5,180,180
2022-23,10/21/22,PHX,-5,-210,-210
2022-23,10/22/22,SAS,13.5,650,650
2022-23,10/22/22,BOS,-8.5,-375,-375
2022-23,10/22/22,DET,1,100,100
2022-23,10/22/22,TOR,3.5,140,140
2022-23,10/22/22,HOU,13.5,650,650
2022-23,10/22/22,CLE,-1.5,-120,-120
2022-23,10/22/22,MEM,5.5,185,185
2022-23,10/22/22,OKC,9,320,320
2022-23,10/22/22,LAC,-2.5,-135,-135
2022-23,10/23/22,POR,4,150,150
2022-23,10/23/22,CHO,10,375,375
2022-23,10/23/22,UTA,8,300,300
2022-23,10/23/22,WAS,4,143,143
2022-23,10/23/22,MIN,-9.5,-450,-450
2022-23,10/23/22,SAC,10,400,400
2022-23,10/23/22,PHX,-1.5,-120,-120
2022-23,10/24/22,IND,12.5,575,575
2022-23,10/24/22,ORL,7.5,250,250
2022-23,10/24/22,TOR,3.5,143,143
2022-23,10/24/22,BRK,1.5,100,100
2022-23,10/24/22,BOS,-5.5,-220,-220
2022-23,10/24/22,SAS,8.5,280,280
2022-23,10/24/22,UTA,-2.5,-140,-140
2022-23,10/24/22,DEN,-5,-200,-200
2022-23,10/25/22,DET,5.5,185,185
2022-23,10/25/22,DAL,-5,-210,-210
2022-23,10/25/22,LAC,-5,-225,-225
2022-23,10/25/22,GSW,2,105,105
2022-23,10/26/22,ATL,-7.5,-300,-300
2022-23,10/26/22,ORL,9,330,330
2022-23,10/26/22,CHO,7.5,250,250
2022-23,10/26/22,PHI,0,-110,-110
2022-23,10/26/22,BRK,3.5,135,135
2022-23,10/26/22,SAS,9.5,360,360
2022-23,10/26/22,IND,7.5,240,240
2022-23,10/26/22,HOU,8.5,300,300
2022-23,10/26/22,LAL,5,180,180
2022-23,10/26/22,MIA,-2.5,-145,-145
2022-23,10/27/22,DAL,-2.5,-140,-140
2022-23,10/27/22,LAC,-7,-275,-275
2022-23,10/27/22,MEM,-4.5,-140,-140
2022-23,10/27/22,MIA,6,190,190
2022-23,10/28/22,CHO,-1.5,-120,-120
2022-23,10/28/22,ATL,-6,-225,-225
2022-23,10/28/22,PHI,4,150,150
2022-23,10/28/22,CLE,7,240,240
2022-23,10/28/22,IND,5,175,175
2022-23,10/28/22,LAL,8.5,260,260
2022-23,10/28/22,NYK,6,205,205
2022-23,10/28/22,CHI,-4,-170,-170
2022-23,10/28/22,UTA,8,280,280
2022-23,10/28/22,HOU,4.5,158,158
2022-23,10/28/22,ORL,8,280,280
2022-23,10/29/22,MIA,-4,-165,-165
2022-23,10/29/22,GSW,-10,-480,-480
2022-23,10/29/22,IND,11,450,450
2022-23,10/29/22,ATL,6,185,185
2022-23,10/29/22,PHI,-2.5,-140,-140
2022-23,10/29/22,OKC,10.5,400,400
2022-23,10/29/22,MEM,-3,-150,-150
2022-23,10/30/22,ORL,2.5,110,110
2022-23,10/30/22,NYK,3.5,143,143
2022-23,10/30/22,GSW,-7.5,-300,-300
2022-23,10/30/22,WAS,9.5,350,350
2022-23,10/30/22,MIN,-6,-235,-235
2022-23,10/30/22,ORL,9,335,335
2022-23,10/30/22,HOU,13,600,600
2022-23,10/30/22,DEN,-2,-120,-120
2022-23,10/31/22,SAC,-3.5,-155,-155
2022-23,10/31/22,PHI,-2.5,-140,-140
2022-23,10/31/22,ATL,2.5,110,110
2022-23,10/31/22,IND,8,270,270
2022-23,10/31/22,DET,13.5,600,600
2022-23,10/31/22,MEM,-2.5,-135,-135
2022-23,10/31/22,HOU,8.5,310,310
2022-23,11/1/22,GSW,1,-105,-105
2022-23,11/1/22,CHI,2,115,115
2022-23,11/1/22,ORL,3.5,140,140
2022-23,11/1/22,MIN,4,150,150
2022-23,11/2/22,WAS,6,190,190
2022-23,11/2/22,SAC,5,190,190
2022-23,11/2/22,ATL,2.5,118,118
2022-23,11/2/22,BOS,-1.5,-120,-120
2022-23,11/2/22,TOR,-6.5,-250,-250
2022-23,11/2/22,DET,11.5,460,460
2022-23,11/2/22,LAC,-6,-225,-225
2022-23,11/2/22,CHO,6,205,205
2022-23,11/2/22,UTA,7,220,220
2022-23,11/2/22,MEM,-5,-210,-210
2022-23,11/2/22,ORL,-2,-130,-130
2022-23,11/3/22,GSW,-9.5,-440,-440
2022-23,11/3/22,DEN,-6.5,-240,-240
2022-23,11/4/22,CLE,-4,-160,-160
2022-23,11/4/22,BRK,3,130,130
2022-23,11/4/22,NYK,1,110,110
2022-23,11/4/22,MIA,-3,-160,-160
2022-23,11/4/22,CHI,7.5,240,240
2022-23,11/4/22,CHO,11,450,450
2022-23,11/4/22,LAC,-3.5,-160,-160
2022-23,11/4/22,TOR,4.5,165,165
2022-23,11/4/22,GSW,11,400,400
2022-23,11/4/22,POR,12.5,550,550
2022-23,11/4/22,MIL,-2,-125,-125
2022-23,11/4/22,UTA,3.5,143,143
2022-23,11/5/22,SAC,-4.5,-180,-180
2022-23,11/5/22,BRK,-3.5,-160,-160
2022-23,11/5/22,BOS,-4,-180,-180
2022-23,11/5/22,ORL,2.5,110,110
2022-23,11/5/22,HOU,8,260,260
2022-23,11/5/22,OKC,5.5,185,185
2022-23,11/5/22,SAS,11.5,475,475
2022-23,11/5/22,POR,12,460,460
2022-23,11/6/22,CLE,-5.5,-210,-210
2022-23,11/6/22,CHI,4,152,152
2022-23,11/6/22,WAS,9.5,330,330
2022-23,11/6/22,UTA,4,143,143
2022-23,11/7/22,WAS,2,110,110
2022-23,11/7/22,HOU,5,165,165
2022-23,11/7/22,OKC,-1.5,-125,-125
2022-23,11/7/22,ORL,-5,-200,-200
2022-23,11/7/22,PHX,-1,-120,-120
2022-23,11/7/22,MIL,-5.5,-210,-210
2022-23,11/7/22,POR,5.5,180,180
2022-23,11/7/22,TOR,3.5,120,120
2022-23,11/7/22,BOS,-3.5,-155,-155
2022-23,11/7/22,NYK,2.5,120,120
2022-23,11/7/22,DEN,-7.5,-325,-325
2022-23,11/7/22,BRK,6,185,185
2022-23,11/7/22,SAC,8,270,270
2022-23,11/7/22,LAL,7,222,222
2022-23,11/7/22,CLE,-4,-165,-165
2022-23,11/9/22,DAL,-8,-375,-375
2022-23,11/9/22,DEN,-5,-195,-195
2022-23,11/9/22,POR,-1.5,-125,-125
2022-23,11/9/22,HOU,10,450,450
2022-23,11/9/22,UTA,4.5,158,158
2022-23,11/9/22,NYK,3.5,140,140
2022-23,11/9/22,DET,13.5,600,600
2022-23,11/9/22,MIL,-1,-115,-115
2022-23,11/9/22,MEM,-5.5,-225,-225
2022-23,11/9/22,ORL,-2,-130,-130
2022-23,11/9/22,PHX,2,110,110
2022-23,11/9/22,CLE,-4,-180,-180
2022-23,11/9/22,LAL,3.5,130,130
2022-23,11/10/22,DAL,-5.5,-225,-225
2022-23,11/10/22,CHO,11,430,430
2022-23,11/10/22,PHI,1.5,100,100
2022-23,11/10/22,POR,10,360,360
2022-23,11/11/22,PHX,-7,-275,-275
2022-23,11/11/22,DEN,4.5,155,155
2022-23,11/11/22,DET,9.5,350,350
2022-23,11/11/22,MIL,1.5,105,105
2022-23,11/11/22,TOR,-4.5,-190,-190
2022-23,11/11/22,MIN,4,150,150
2022-23,11/11/22,CLE,3,140,140
2022-23,11/11/22,SAC,-3.5,-165,-165
2022-23,11/12/22,BRK,2,110,110
2022-23,11/12/22,UTA,-3.5,-165,-165
2022-23,11/12/22,BOS,-8.5,-365,-365
2022-23,11/12/22,TOR,3,125,125
2022-23,11/12/22,ATL,3,130,130
2022-23,11/12/22,CHO,8.5,280,280
2022-23,11/12/22,HOU,11,400,400
2022-23,11/12/22,POR,6.5,222,222
2022-23,11/13/22,OKC,5.5,185,185
2022-23,11/13/22,MIN,1,100,100
2022-23,11/13/22,MEM,1.5,105,105
2022-23,11/13/22,UTA,3.5,135,135
2022-23,11/13/22,DEN,-1.5,-120,-120
2022-23,11/13/22,GSW,-4.5,-180,-180
2022-23,11/13/22,BRK,-4.5,-200,-200
2022-23,11/14/22,TOR,-4,-180,-180
2022-23,11/14/22,CHO,-1.5,-115,-115
2022-23,11/14/22,OKC,12,500,500
2022-23,11/14/22,PHX,2.5,118,118
2022-23,11/14/22,ATL,4,145,145
2022-23,11/14/22,LAC,-5,-205,-205
2022-23,11/14/22,SAS,9,320,320
2022-23,11/15/22,MEM,2,105,105
2022-23,11/15/22,LAC,6.5,220,220
2022-23,11/15/22,NYK,5,160,160
2022-23,11/15/22,BRK,2,110,110
2022-23,11/15/22,SAS,8.5,280,280
2022-23,11/16/22,OKC,5,172,172
2022-23,11/16/22,MIN,-7.5,-286,-286
2022-23,11/16/22,IND,0.5,-107,-107
2022-23,11/16/22,BOS,1,-105,-105
2022-23,11/16/22,MIA,3.5,140,140
2022-23,11/16/22,CLE,2.5,120,120
2022-23,11/16/22,CHI,1.5,106,106
2022-23,11/16/22,HOU,6.5,228,228
2022-23,11/16/22,NYK,2,115,115
2022-23,11/16/22,GSW,-2.5,-130,-130
2022-23,11/17/22,BRK,3,135,135
2022-23,11/17/22,SAS,7.5,260,260
2022-23,11/17/22,DET,11,430,430
2022-23,11/18/22,MIA,8,265,265
2022-23,11/18/22,MIL,-1,-112,-112
2022-23,11/18/22,CHO,10,410,410
2022-23,11/18/22,ORL,9,300,300
2022-23,11/18/22,OKC,6.5,210,210
2022-23,11/18/22,IND,-5,-205,-205
2022-23,11/18/22,BOS,-2.5,-140,-140
2022-23,11/18/22,DEN,10,400,400
2022-23,11/18/22,PHX,1.5,102,102
2022-23,11/18/22,NYK,7.5,240,240
2022-23,11/18/22,DET,7,230,230
2022-23,11/19/22,TOR,5.5,185,185
2022-23,11/19/22,ORL,8,260,260
2022-23,11/19/22,MIN,-3.5,-155,-155
2022-23,11/19/22,UTA,4.5,165,165
2022-23,11/19/22,SAS,9,310,310
2022-23,11/20/22,NYK,6.5,205,205
2022-23,11/20/22,DET,10.5,410,410
2022-23,11/20/22,CHO,5,170,170
2022-23,11/20/22,MIA,7.5,240,240
2022-23,11/20/22,GSW,-10.5,-450,-450
2022-23,11/20/22,MEM,7.5,255,255
2022-23,11/20/22,DEN,10.5,410,410
2022-23,11/20/22,SAS,6.5,205,205
2022-23,11/21/22,ORL,7.5,245,245
2022-23,11/21/22,ATL,3.5,140,140
2022-23,11/21/22,MIA,8.5,300,300
2022-23,11/21/22,BOS,-5.5,-205,-205
2022-23,11/21/22,POR,10,380,380
2022-23,11/21/22,GSW,11,450,450
2022-23,11/21/22,NYK,2,105,105
2022-23,11/21/22,UTA,2.5,118,118
2022-23,11/22/22,BRK,-7.5,-300,-300
2022-23,11/22/22,SAC,3.5,130,130
2022-23,11/22/22,DET,12,500,500
2022-23,11/22/22,LAL,9.5,350,350
2022-23,11/23/22,PHI,4.5,155,155
2022-23,11/23/22,POR,7.5,250,250
2022-23,11/23/22,MIN,-1.5,-118,-118
2022-23,11/23/22,BRK,-2.5,-134,-134
2022-23,11/23/22,WAS,5.5,170,170
2022-23,11/23/22,DAL,6.5,185,185
2022-23,11/23/22,SAC,5.5,165,165
2022-23,11/23/22,DEN,1,100,100
2022-23,11/23/22,ORL,-5,-200,-200
2022-23,11/23/22,CHI,7.5,235,235
2022-23,11/23/22,DET,12,510,510
2022-23,11/23/22,LAC,10.5,385,385
2022-23,11/25/22,MIN,-6,-220,-220
2022-23,11/25/22,PHI,2.5,110,110
2022-23,11/25/22,POR,4,155,155
2022-23,11/25/22,CHI,-3,-141,-141
2022-23,11/25/22,ATL,-7,-275,-275
2022-23,11/25/22,WAS,3.5,130,130
2022-23,11/25/22,SAC,8,250,250
2022-23,11/25/22,CLE,4.5,155,155
2022-23,11/25/22,LAL,-3.5,-160,-160
2022-23,11/25/22,ORL,2.5,122,122
2022-23,11/25/22,BRK,-3.5,-152,-152
2022-23,11/25/22,DET,12.5,560,560
2022-23,11/25/22,UTA,8,270,270
2022-23,11/25/22,DEN,-3.5,-162,-162
2022-23,11/26/22,DAL,-2.5,-135,-135
2022-23,11/26/22,OKC,-1.5,-120,-120
2022-23,11/26/22,LAL,1.5,100,100
2022-23,11/26/22,UTA,6.5,205,205
2022-23,11/27/22,POR,8,260,260
2022-23,11/27/22,GSW,PK,-115,-115
2022-23,11/27/22,IND,-2,-125,-125
2022-23,11/27/22,MIA,4,145,145
2022-23,11/27/22,CLE,-7,-278,-278
2022-23,11/27/22,WAS,8.5,280,280
2022-23,11/27/22,PHI,1,-104,-104
2022-23,11/27/22,MEM,-1.5,-120,-120
2022-23,11/27/22,DAL,6.5,205,205
2022-23,11/28/22,ATL,3,120,120
2022-23,11/28/22,MIN,1.5,100,100
2022-23,11/28/22,ORL,12,500,500
2022-23,11/28/22,CHO,11.5,490,490
2022-23,11/28/22,CLE,5,170,170
2022-23,11/28/22,OKC,5.5,185,185
2022-23,11/28/22,HOU,11,450,450
2022-23,11/28/22,CHI,2,115,115
2022-23,11/28/22,PHX,1,-105,-105
2022-23,11/28/22,IND,3.5,145,145
2022-23,11/29/22,NYK,-4,-175,-175
2022-23,11/29/22,GSW,1,-103,-103
2022-23,11/29/22,LAC,4,156,156
2022-23,11/30/22,ATL,-6,-245,-245
2022-23,11/30/22,PHI,4,145,145
2022-23,11/30/22,WAS,6,185,185
2022-23,11/30/22,MIL,-6,-225,-225
2022-23,11/30/22,MIA,9.5,350,350
2022-23,11/30/22,TOR,-2.5,-134,-134
2022-23,11/30/22,MEM,-2.5,-140,-140
2022-23,11/30/22,SAS,3.5,130,130
2022-23,11/30/22,HOU,11.5,500,500
2022-23,11/30/22,LAC,7.5,240,240
2022-23,11/30/22,CHI,6,185,185
2022-23,11/30/22,IND,4.5,165,165
2022-23,11/30/22,POR,6,210,210
2022-23,12/1/22,DAL,-8,-300,-300
2022-23,12/2/22,WAS,-3.5,-167,-167
2022-23,12/2/22,ORL,11,450,450
2022-23,12/2/22,DEN,-4.5,-190,-190
2022-23,12/2/22,LAL,9,300,300
2022-23,12/2/22,MIA,7,235,235
2022-23,12/2/22,TOR,2.5,108,108
2022-23,12/2/22,ORL,-7,-275,-275
2022-23,12/2/22,PHI,5,170,170
2022-23,12/2/22,HOU,12,500,500
2022-23,12/2/22,IND,4,145,145
2022-23,12/2/22,CHI,7.5,250,250
2022-23,12/3/22,DAL,-1,-115,-115
2022-23,12/3/22,SAC,-3.5,-157,-157
2022-23,12/3/22,MIL,-1.5,-120,-120
2022-23,12/3/22,OKC,6,185,185
2022-23,12/3/22,ORL,11.5,480,480
2022-23,12/3/22,HOU,11.5,475,475
2022-23,12/3/22,POR,5.5,176,176
2022-23,12/4/22,DEN,2,107,107
2022-23,12/4/22,PHX,-10,-450,-450
2022-23,12/4/22,CLE,-2.5,-138,-138
2022-23,12/4/22,LAL,2.5,110,110
2022-23,12/4/22,BOS,-2.5,-134,-134
2022-23,12/4/22,MEM,-6.5,-255,-255
2022-23,12/4/22,CHI,3.5,130,130
2022-23,12/4/22,IND,5.5,180,180
2022-23,12/5/22,LAC,-6,-230,-230
2022-23,12/5/22,MIL,-10.5,-520,-520
2022-23,12/5/22,BOS,2,105,105
2022-23,12/5/22,OKC,6.5,210,210
2022-23,12/5/22,MIA,-5,-210,-210
2022-23,12/5/22,PHI,-7.5,-300,-300
2022-23,12/5/22,PHX,3.5,140,140
2022-23,12/5/22,IND,12.5,540,540
2022-23,12/6/22,LAL,6,200,200
2022-23,12/6/22,DET,8,260,260
2022-23,12/6/22,DAL,4.5,165,165
2022-23,12/7/22,LAC,-6.5,-260,-260
2022-23,12/7/22,CHO,11,410,410
2022-23,12/7/22,LAL,12.5,550,550
2022-23,12/7/22,ATL,2.5,120,120
2022-23,12/7/22,IND,4.5,155,155
2022-23,12/7/22,DET,11,475,475
2022-23,12/7/22,OKC,8.5,295,295
2022-23,12/7/22,WAS,5.5,170,170
2022-23,12/7/22,SAC,7,220,220
2022-23,12/7/22,GSW,5.5,185,185
2022-23,12/7/22,BOS,2.5,115,115
2022-23,12/8/22,LAC,6.5,220,220
2022-23,12/8/22,HOU,-1.5,-120,-120
2022-23,12/8/22,DEN,-1.5,-120,-120
2022-23,12/9/22,TOR,-8,-325,-325
2022-23,12/9/22,WAS,4.5,150,150
2022-23,12/9/22,NYK,-3,-157,-157
2022-23,12/9/22,ATL,7.5,255,255
2022-23,12/9/22,SAC,3.5,145,145
2022-23,12/9/22,LAL,5,165,165
2022-23,12/9/22,DET,11,435,435
2022-23,12/9/22,PHX,-1,-115,-115
2022-23,12/9/22,MIN,0.5,-108,-108
2022-23,12/9/22,MIL,1,100,100
2022-23,12/10/22,SAS,12,660,660
2022-23,12/10/22,LAC,-5,-195,-195
2022-23,12/10/22,BRK,8.5,290,290
2022-23,12/10/22,OKC,5,170,170
2022-23,12/10/22,DAL,5.5,180,180
2022-23,12/10/22,BOS,-2.5,-134,-134
2022-23,12/10/22,UTA,11.5,500,500
2022-23,12/10/22,MIN,5.5,180,180
2022-23,12/11/22,PHX,4,145,145
2022-23,12/11/22,TOR,-6.5,-250,-250
2022-23,12/11/22,SAC,2.5,120,120
2022-23,12/11/22,LAL,-5,-195,-195
2022-23,12/11/22,CHO,10.5,410,410
2022-23,12/11/22,CHI,3.5,140,140
2022-23,12/11/22,MIL,-10,-460,-460
2022-23,12/12/22,BRK,-5.5,-210,-210
2022-23,12/12/22,MIA,-3.5,-155,-155
2022-23,12/12/22,ATL,9.5,360,360
2022-23,12/12/22,CLE,-9.5,-375,-375
2022-23,12/12/22,OKC,9,310,310
2022-23,12/12/22,MIN,4.5,150,150
2022-23,12/12/22,BOS,-4,-175,-175
2022-23,12/13/22,SAC,4.5,155,155
2022-23,12/13/22,GSW,3,125,125
2022-23,12/13/22,PHX,-6.5,-245,-245
2022-23,12/13/22,ORL,-2,-126,-126
2022-23,12/13/22,BOS,-4,-165,-165
2022-23,12/14/22,DET,4.5,160,160
2022-23,12/14/22,GSW,-1.5,-120,-120
2022-23,12/14/22,ATL,-2.5,-140,-140
2022-23,12/14/22,NYK,3.5,140,140
2022-23,12/14/22,SAC,5.5,170,170
2022-23,12/14/22,POR,-7,-275,-275
2022-23,12/14/22,MIA,-2.5,-139,-139
2022-23,12/14/22,WAS,11.5,500,500
2022-23,12/14/22,CLE,2.5,120,120
2022-23,12/14/22,MIN,7.5,260,260
2022-23,12/15/22,MIL,3.5,135,135
2022-23,12/15/22,MIA,-2.5,-141,-141
2022-23,12/15/22,ORL,-1,-112,-112
2022-23,12/15/22,PHX,-6.5,-240,-240
2022-23,12/16/22,SAC,-6,-240,-240
2022-23,12/16/22,ATL,3,120,120
2022-23,12/16/22,BRK,PK,-110,-110
2022-23,12/16/22,GSW,9,330,330
2022-23,12/16/22,IND,8,275,275
2022-23,12/16/22,ORL,13.5,700,700
2022-23,12/16/22,MIN,4.5,165,165
2022-23,12/16/22,NYK,3,130,130
2022-23,12/16/22,POR,4,155,155
2022-23,12/16/22,DEN,-1.5,-120,-120
2022-23,12/17/22,WAS,5.5,180,180
2022-23,12/17/22,MIA,-8,-300,-300
2022-23,12/17/22,POR,-3.5,-155,-155
2022-23,12/17/22,MEM,-10,-500,-500
2022-23,12/17/22,DAL,8.5,300,300
2022-23,12/17/22,UTA,4,150,150
2022-23,12/17/22,ORL,3.5,132,132
2022-23,12/18/22,ORL,11,410,410
2022-23,12/18/22,NYK,0.5,-109,-109
2022-23,12/18/22,BRK,-8,-325,-325
2022-23,12/18/22,GSW,6.5,195,195
2022-23,12/18/22,CHI,-1.5,-118,-118
2022-23,12/18/22,CHO,9.5,340,340
2022-23,12/18/22,WAS,3.5,130,130
2022-23,12/19/22,TOR,7.5,225,225
2022-23,12/19/22,UTA,7,220,220
2022-23,12/19/22,ORL,8.5,300,300
2022-23,12/19/22,DAL,-5,-205,-205
2022-23,12/19/22,POR,-4,-170,-170
2022-23,12/19/22,SAS,4.5,165,165
2022-23,12/19/22,MIL,1,-105,-105
2022-23,12/19/22,LAL,11,460,460
2022-23,12/19/22,CHO,10,375,375
2022-23,12/20/22,UTA,-2.5,-135,-135
2022-23,12/20/22,GSW,6,200,200
2022-23,12/20/22,CHI,1.5,105,105
2022-23,12/20/22,WAS,7.5,245,245
2022-23,12/20/22,MEM,-1,-114,-114
2022-23,12/21/22,DET,12,550,550
2022-23,12/21/22,MIL,3,126,126
2022-23,12/21/22,GSW,10.5,425,425
2022-23,12/21/22,CHI,5.5,175,175
2022-23,12/21/22,IND,9.5,350,350
2022-23,12/21/22,TOR,2,110,110
2022-23,12/21/22,ORL,1,-102,-102
2022-23,12/21/22,POR,-3.5,-160,-160
2022-23,12/21/22,DAL,-2,-130,-130
2022-23,12/21/22,LAL,8,290,290
2022-23,12/21/22,CHO,9,310,310
2022-23,12/22/22,SAS,8.5,320,320
2022-23,12/22/22,WAS,7.5,235,235
2022-23,12/23/22,LAC,3.5,145,145
2022-23,12/23/22,SAS,6.5,200,200
2022-23,12/23/22,MIL,2.5,116,116
2022-23,12/23/22,MIN,9.5,350,350
2022-23,12/23/22,DET,9.5,350,350
2022-23,12/23/22,CHI,6,200,200
2022-23,12/23/22,TOR,4.5,170,170
2022-23,12/23/22,IND,6.5,205,205
2022-23,12/23/22,DAL,-7,-255,-255
2022-23,12/23/22,ORL,2.5,118,118
2022-23,12/23/22,POR,5.5,190,190
2022-23,12/23/22,WAS,8.5,295,295
2022-23,12/23/22,MEM,-2,-134,-134
2022-23,12/23/22,CHO,3.5,140,140
2022-23,12/25/22,PHI,-1.5,-120,-120
2022-23,12/25/22,LAL,7.5,260,260
2022-23,12/25/22,MIL,5.5,175,175
2022-23,12/25/22,MEM,-6.5,-275,-275
2022-23,12/25/22,PHX,4,158,158
2022-23,12/26/22,LAC,-5.5,-215,-215
2022-23,12/26/22,BRK,2.5,116,116
2022-23,12/26/22,MIN,1.5,100,100
2022-23,12/26/22,IND,2,112,112
2022-23,12/26/22,HOU,7.5,230,230
2022-23,12/26/22,UTA,-4.5,-180,-180
2022-23,12/26/22,CHO,5.5,185,185
2022-23,12/27/22,LAL,3.5,130,130
2022-23,12/27/22,PHI,-4.5,-185,-185
2022-23,12/27/22,HOU,15.5,1100,1100
2022-23,12/27/22,ATL,-1.5,-120,-120
2022-23,12/27/22,LAC,4.5,150,150
2022-23,12/27/22,PHX,8.5,260,260
2022-23,12/27/22,SAS,7.5,230,230
2022-23,12/27/22,NYK,5.5,185,185
2022-23,12/27/22,DEN,-3,-150,-150
2022-23,12/27/22,CHO,5.5,180,180
2022-23,12/28/22,PHX,-2,-125,-125
2022-23,12/28/22,ORL,-1,-113,-113
2022-23,12/28/22,LAL,9,330,330
2022-23,12/28/22,BRK,-7,-275,-275
2022-23,12/28/22,MIN,6.5,215,215
2022-23,12/28/22,MIL,-2.5,-140,-140
2022-23,12/28/22,DEN,3.5,140,140
2022-23,12/28/22,UTA,-4,-177,-177
2022-23,12/29/22,OKC,2.5,120,120
2022-23,12/29/22,CLE,-3.5,-165,-165
2022-23,12/29/22,LAC,7,230,230
2022-23,12/29/22,MEM,-4,-175,-175
2022-23,12/29/22,NYK,-4.5,-185,-185
2022-23,12/29/22,HOU,10.5,375,375
2022-23,12/30/22,WAS,-4.5,-175,-175
2022-23,12/30/22,LAL,7.5,215,215
